item_id,questionnaire_id,questionnaire_name,instrument_type,sector,subtype,section,final_item,item_text_es_source,validation_status_source,source,source_line_start,source_line_end,taxonomy_primary,taxonomy_name,action_logic,prescription_level,cause_assessment_es,corrective_action_es,implementation_requirements_es,verification_criteria_es,preventive_action_es,review_priority,review_reason,review_status,reviewer,review_notes,preventive_action_en,translation_status,draft_method,expert_layer_version,provenance_layer
SEC-RESEARCH-LABS-F2015-066,sec_research_labs,Laboratorios — Investigación,sector_specific_questionnaire,Laboratorios,Investigación,"LIMPIEZA DE RESIDUOS, RESTOS Y ELIMINACIÓN DE LOS CADÁVERES",66,"¿En caso de almacenar en frío el material antes de su eliminación, se usa un congelador o cuarto frío exclusivo para este fin y rotulado correctamente?",not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2303,2304,T10,"Residuos, material contaminado y cortopunzantes",L3,P2,"En relación con el control «En caso de almacenar en frío el material antes de su eliminación, se usa un congelador o cuarto frío exclusivo para este fin y rotulado correctamente», analizar el punto de fallo del circuito de residuos o material contaminado: segregación incorrecta, recipiente inadecuado, sobrellenado, manipulación insegura, almacenamiento o retirada deficientes, señalización insuficiente o formación incompleta.","Corregir el circuito de residuos o material contaminado para asegurar el cumplimiento efectivo del control descrito en el ítem («En caso de almacenar en frío el material antes de su eliminación, se usa un congelador o cuarto frío exclusivo para este fin y rotulado correctamente»).","Definir segregación, tipo y ubicación de recipientes, límites de llenado, cierre, identificación, transporte interno, almacenamiento temporal, retirada, respuesta ante derrames y responsabilidades; contemplar cortopunzantes cuando sean aplicables.","Inspeccionar puntos de generación y almacenamiento, revisar segregación, estado, llenado y cierre de recipientes y trazabilidad de retirada; analizar incidentes asociados al circuito.","En relación con el control «En caso de almacenar en frío el material antes de su eliminación, se usa un congelador o cuarto frío exclusivo para este fin y rotulado correctamente», analizar el punto de fallo del circuito de residuos o material contaminado: segregación incorrecta, recipiente inadecuado, sobrellenado, manipulación insegura, almacenamiento o retirada deficientes, señalización insuficiente o formación incompleta. Corregir el circuito de residuos o material contaminado para asegurar el cumplimiento efectivo del control descrito en el ítem («En caso de almacenar en frío el material antes de su eliminación, se usa un congelador o cuarto frío exclusivo para este fin y rotulado correctamente»). Definir segregación, tipo y ubicación de recipientes, límites de llenado, cierre, identificación, transporte interno, almacenamiento temporal, retirada, respuesta ante derrames y responsabilidades; contemplar cortopunzantes cuando sean aplicables. Inspeccionar puntos de generación y almacenamiento, revisar segregación, estado, llenado y cierre de recipientes y trazabilidad de retirada; analizar incidentes asociados al circuito.",STANDARD,revisión experta ordinaria,APPROVED_ES,Expert review,Aprobado tras revisión experta completa de la capa española.,,NOT_STARTED,deterministic_expert_template_v0.2,0.5,"ERBioR expert preventive-action layer v0.5; new expert development, not verbatim source-questionnaire content"
SEC-RESEARCH-LABS-F2015-067,sec_research_labs,Laboratorios — Investigación,sector_specific_questionnaire,Laboratorios,Investigación,"LIMPIEZA DE RESIDUOS, RESTOS Y ELIMINACIÓN DE LOS CADÁVERES",67,¿Todo material de desecho o residuo biológico es sometido a un programa de gestión de residuos?,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2305,2306,T10,"Residuos, material contaminado y cortopunzantes",L3,P2,"En relación con el control «Todo material de desecho o residuo biológico es sometido a un programa de gestión de residuos», analizar el punto de fallo del circuito de residuos o material contaminado: segregación incorrecta, recipiente inadecuado, sobrellenado, manipulación insegura, almacenamiento o retirada deficientes, señalización insuficiente o formación incompleta.",Corregir el circuito de residuos o material contaminado para asegurar el cumplimiento efectivo del control descrito en el ítem («Todo material de desecho o residuo biológico es sometido a un programa de gestión de residuos»).,"Definir segregación, tipo y ubicación de recipientes, límites de llenado, cierre, identificación, transporte interno, almacenamiento temporal, retirada, respuesta ante derrames y responsabilidades; contemplar cortopunzantes cuando sean aplicables.","Inspeccionar puntos de generación y almacenamiento, revisar segregación, estado, llenado y cierre de recipientes y trazabilidad de retirada; analizar incidentes asociados al circuito.","En relación con el control «Todo material de desecho o residuo biológico es sometido a un programa de gestión de residuos», analizar el punto de fallo del circuito de residuos o material contaminado: segregación incorrecta, recipiente inadecuado, sobrellenado, manipulación insegura, almacenamiento o retirada deficientes, señalización insuficiente o formación incompleta. Corregir el circuito de residuos o material contaminado para asegurar el cumplimiento efectivo del control descrito en el ítem («Todo material de desecho o residuo biológico es sometido a un programa de gestión de residuos»). Definir segregación, tipo y ubicación de recipientes, límites de llenado, cierre, identificación, transporte interno, almacenamiento temporal, retirada, respuesta ante derrames y responsabilidades; contemplar cortopunzantes cuando sean aplicables. Inspeccionar puntos de generación y almacenamiento, revisar segregación, estado, llenado y cierre de recipientes y trazabilidad de retirada; analizar incidentes asociados al circuito.",STANDARD,revisión experta ordinaria,APPROVED_ES,Expert review,Aprobado tras revisión experta completa de la capa española.,,NOT_STARTED,deterministic_expert_template_v0.2,0.5,"ERBioR expert preventive-action layer v0.5; new expert development, not verbatim source-questionnaire content"
SEC-RESEARCH-LABS-F2015-068,sec_research_labs,Laboratorios — Investigación,sector_specific_questionnaire,Laboratorios,Investigación,"LIMPIEZA DE RESIDUOS, RESTOS Y ELIMINACIÓN DE LOS CADÁVERES",68,"¿La limpieza de los lechos se realiza teniendo en cuenta el evitar la generación de polvo (para ello el trabajador introduce el bioterio en una bolsa y vuelca su contenido en ella? ¿Así mismo utiliza guantes de protección, mascarilla y gafas?",not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2307,2309,T08,"Selección, disponibilidad y uso de EPI",L2,P2,"En relación con el control «La limpieza de los lechos se realiza teniendo en cuenta el evitar la generación de polvo (para ello el trabajador introduce el bioterio en una bolsa y vuelca su contenido en ella Así mismo utiliza guantes de protección,…», analizar si el problema deriva de selección inadecuada del EPI, falta de disponibilidad, talla o ajuste incorrectos, incompatibilidad con la tarea, deterioro, instrucciones insuficientes o ausencia de supervisión del uso.","Revisar la selección y gestión del EPI y garantizar, cuando resulte exigible según la evaluación, asegurar el cumplimiento efectivo del control descrito en el ítem («La limpieza de los lechos se realiza teniendo en cuenta el evitar la generación de polvo (para ello el trabajador introduce el bioterio en una bolsa y vuelca su contenido en ella Así mismo utiliza guantes de protección, mascarilla y gafas»). La corrección no debe limitarse a exigir el uso: deben resolverse previamente los problemas de adecuación, disponibilidad, ajuste, compatibilidad, procedimiento o supervisión que estén originando la deficiencia.","Verificar adecuación al agente, vía de exposición, tarea, duración y riesgos concurrentes; asegurar tallas, modelos y disponibilidad suficientes; definir colocación, retirada, sustitución, almacenamiento y formación; revisar compatibilidad entre EPI.","Observar tareas reales y comprobar disponibilidad, estado, ajuste, compatibilidad y uso correcto; registrar desviaciones significativas e investigar sus causas antes de atribuirlas a incumplimiento individual.","En relación con el control «La limpieza de los lechos se realiza teniendo en cuenta el evitar la generación de polvo (para ello el trabajador introduce el bioterio en una bolsa y vuelca su contenido en ella Así mismo utiliza guantes de protección,…», analizar si el problema deriva de selección inadecuada del EPI, falta de disponibilidad, talla o ajuste incorrectos, incompatibilidad con la tarea, deterioro, instrucciones insuficientes o ausencia de supervisión del uso. Revisar la selección y gestión del EPI y garantizar, cuando resulte exigible según la evaluación, asegurar el cumplimiento efectivo del control descrito en el ítem («La limpieza de los lechos se realiza teniendo en cuenta el evitar la generación de polvo (para ello el trabajador introduce el bioterio en una bolsa y vuelca su contenido en ella Así mismo utiliza guantes de protección, mascarilla y gafas»). La corrección no debe limitarse a exigir el uso: deben resolverse previamente los problemas de adecuación, disponibilidad, ajuste, compatibilidad, procedimiento o supervisión que estén originando la deficiencia. Verificar adecuación al agente, vía de exposición, tarea, duración y riesgos concurrentes; asegurar tallas, modelos y disponibilidad suficientes; definir colocación, retirada, sustitución, almacenamiento y formación; revisar compatibilidad entre EPI. Observar tareas reales y comprobar disponibilidad, estado, ajuste, compatibilidad y uso correcto; registrar desviaciones significativas e investigar sus causas antes de atribuirlas a incumplimiento individual.",STANDARD,revisión experta ordinaria,APPROVED_ES,Expert review,Aprobado tras revisión experta completa de la capa española.,,NOT_STARTED,deterministic_expert_template_v0.2,0.5,"ERBioR expert preventive-action layer v0.5; new expert development, not verbatim source-questionnaire content"
SEC-RESEARCH-LABS-F2015-069,sec_research_labs,Laboratorios — Investigación,sector_specific_questionnaire,Laboratorios,Investigación,"LIMPIEZA DE RESIDUOS, RESTOS Y ELIMINACIÓN DE LOS CADÁVERES",69,"¿Se restringe en la medida de lo posible, el uso de agujas y jeringuillas?",not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2310,2310,T10,"Residuos, material contaminado y cortopunzantes",L3,P2,"En relación con el control «Se restringe en la medida de lo posible, el uso de agujas y jeringuillas», analizar el punto de fallo del circuito de residuos o material contaminado: segregación incorrecta, recipiente inadecuado, sobrellenado, manipulación insegura, almacenamiento o retirada deficientes, señalización insuficiente o formación incompleta.","Corregir el circuito de residuos o material contaminado para asegurar el cumplimiento efectivo del control descrito en el ítem («Se restringe en la medida de lo posible, el uso de agujas y jeringuillas»).","Definir segregación, tipo y ubicación de recipientes, límites de llenado, cierre, identificación, transporte interno, almacenamiento temporal, retirada, respuesta ante derrames y responsabilidades; contemplar cortopunzantes cuando sean aplicables.","Inspeccionar puntos de generación y almacenamiento, revisar segregación, estado, llenado y cierre de recipientes y trazabilidad de retirada; analizar incidentes asociados al circuito.","En relación con el control «Se restringe en la medida de lo posible, el uso de agujas y jeringuillas», analizar el punto de fallo del circuito de residuos o material contaminado: segregación incorrecta, recipiente inadecuado, sobrellenado, manipulación insegura, almacenamiento o retirada deficientes, señalización insuficiente o formación incompleta. Corregir el circuito de residuos o material contaminado para asegurar el cumplimiento efectivo del control descrito en el ítem («Se restringe en la medida de lo posible, el uso de agujas y jeringuillas»). Definir segregación, tipo y ubicación de recipientes, límites de llenado, cierre, identificación, transporte interno, almacenamiento temporal, retirada, respuesta ante derrames y responsabilidades; contemplar cortopunzantes cuando sean aplicables. Inspeccionar puntos de generación y almacenamiento, revisar segregación, estado, llenado y cierre de recipientes y trazabilidad de retirada; analizar incidentes asociados al circuito.",STANDARD,revisión experta ordinaria,APPROVED_ES,Expert review,Aprobado tras revisión experta completa de la capa española.,,NOT_STARTED,deterministic_expert_template_v0.2,0.5,"ERBioR expert preventive-action layer v0.5; new expert development, not verbatim source-questionnaire content"
SEC-RESEARCH-LABS-F2015-070,sec_research_labs,Laboratorios — Investigación,sector_specific_questionnaire,Laboratorios,Investigación,"LIMPIEZA DE RESIDUOS, RESTOS Y ELIMINACIÓN DE LOS CADÁVERES",70,"¿Se desechan las jeringas y agujas de un solo uso en contenedores especiales (indeformables, no perforables, sin fisuras para evitar derrames) sin ser encapsuladas?",not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2311,2312,T11,"Accidentes, incidentes y exposiciones accidentales",L2,P2,"En relación con el control «Se desechan las jeringas y agujas de un solo uso en contenedores especiales (indeformables, no perforables, sin fisuras para evitar derrames) sin ser encapsuladas», investigar por qué la respuesta ante accidentes o exposiciones accidentales no es inmediata y completa: procedimiento inexistente o desconocido, medios no disponibles, comunicación tardía, circuito asistencial incompleto o ausencia de investigación posterior.","Implantar o reforzar el procedimiento de respuesta a incidentes o exposiciones para asegurar el cumplimiento efectivo del control descrito en el ítem («Se desechan las jeringas y agujas de un solo uso en contenedores especiales (indeformables, no perforables, sin fisuras para evitar derrames) sin ser encapsuladas»). La respuesta inmediata no debe quedar supeditada a la cumplimentación posterior de registros o trámites.","Asegurar medios de primera actuación, instrucciones accesibles, comunicación inmediata, asistencia y seguimiento según el tipo de exposición; definir investigación del incidente y registro de causas y medidas.","Revisar incidentes reales o simulaciones para comprobar tiempos de respuesta, disponibilidad de medios, comunicación, asistencia, investigación y cierre de acciones.","En relación con el control «Se desechan las jeringas y agujas de un solo uso en contenedores especiales (indeformables, no perforables, sin fisuras para evitar derrames) sin ser encapsuladas», investigar por qué la respuesta ante accidentes o exposiciones accidentales no es inmediata y completa: procedimiento inexistente o desconocido, medios no disponibles, comunicación tardía, circuito asistencial incompleto o ausencia de investigación posterior. Implantar o reforzar el procedimiento de respuesta a incidentes o exposiciones para asegurar el cumplimiento efectivo del control descrito en el ítem («Se desechan las jeringas y agujas de un solo uso en contenedores especiales (indeformables, no perforables, sin fisuras para evitar derrames) sin ser encapsuladas»). La respuesta inmediata no debe quedar supeditada a la cumplimentación posterior de registros o trámites. Asegurar medios de primera actuación, instrucciones accesibles, comunicación inmediata, asistencia y seguimiento según el tipo de exposición; definir investigación del incidente y registro de causas y medidas. Revisar incidentes reales o simulaciones para comprobar tiempos de respuesta, disponibilidad de medios, comunicación, asistencia, investigación y cierre de acciones.",STANDARD,revisión experta ordinaria,APPROVED_ES,Expert review,Aprobado tras revisión experta completa de la capa española.,,NOT_STARTED,deterministic_expert_template_v0.2,0.5,"ERBioR expert preventive-action layer v0.5; new expert development, not verbatim source-questionnaire content"
SEC-RESEARCH-LABS-F2015-071,sec_research_labs,Laboratorios — Investigación,sector_specific_questionnaire,Laboratorios,Investigación,ENTRENAMIENTO Y EXPERIENCIA DEL PERSONAL,71,"¿El personal expuesto a riesgo dispone de procedimientos claros y definidos para conducir sus responsabilidades, identificando los peligros involucrados y son adiestrados en implementar los dispositivos de seguridad requeridos?",not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2314,2316,T03,"Formación, información e instrucciones",L4,P2,"En relación con el control «El personal expuesto a riesgo dispone de procedimientos claros y definidos para conducir sus responsabilidades, identificando los peligros involucrados y son adiestrados en implementar los dispositivos de seguridad…», analizar la brecha de competencia o comunicación: colectivos no cubiertos, contenidos inespecíficos, formación desactualizada, instrucciones no accesibles, comprensión insuficiente o falta de aplicación práctica.","Planificar e implantar la actuación de información, formación o instrucción necesaria para asegurar el cumplimiento efectivo del control descrito en el ítem («El personal expuesto a riesgo dispone de procedimientos claros y definidos para conducir sus responsabilidades, identificando los peligros involucrados y son adiestrados en implementar los dispositivos de seguridad requeridos»).","Adaptar los contenidos al puesto y a las exposiciones reales; incluir medidas ordinarias y actuación ante incidencias; definir actualización, evidencias de impartición y mecanismos de consulta; reforzar entrenamiento práctico cuando la tarea lo requiera.","Verificar cobertura y comprensión mediante registros, entrevistas, observación de tareas y, cuando proceda, evaluación práctica; revisar incidentes o desviaciones para detectar necesidades de refuerzo.","En relación con el control «El personal expuesto a riesgo dispone de procedimientos claros y definidos para conducir sus responsabilidades, identificando los peligros involucrados y son adiestrados en implementar los dispositivos de seguridad…», analizar la brecha de competencia o comunicación: colectivos no cubiertos, contenidos inespecíficos, formación desactualizada, instrucciones no accesibles, comprensión insuficiente o falta de aplicación práctica. Planificar e implantar la actuación de información, formación o instrucción necesaria para asegurar el cumplimiento efectivo del control descrito en el ítem («El personal expuesto a riesgo dispone de procedimientos claros y definidos para conducir sus responsabilidades, identificando los peligros involucrados y son adiestrados en implementar los dispositivos de seguridad requeridos»). Adaptar los contenidos al puesto y a las exposiciones reales; incluir medidas ordinarias y actuación ante incidencias; definir actualización, evidencias de impartición y mecanismos de consulta; reforzar entrenamiento práctico cuando la tarea lo requiera. Verificar cobertura y comprensión mediante registros, entrevistas, observación de tareas y, cuando proceda, evaluación práctica; revisar incidentes o desviaciones para detectar necesidades de refuerzo.",STANDARD,revisión experta ordinaria,APPROVED_ES,Expert review,Aprobado tras revisión experta completa de la capa española.,,NOT_STARTED,deterministic_expert_template_v0.2,0.5,"ERBioR expert preventive-action layer v0.5; new expert development, not verbatim source-questionnaire content"
SEC-RESEARCH-LABS-F2015-072,sec_research_labs,Laboratorios — Investigación,sector_specific_questionnaire,Laboratorios,Investigación,ENTRENAMIENTO Y EXPERIENCIA DEL PERSONAL,72,"¿El personal es entrenado acerca de las zoonosis, seguridad química, peligros microbiológicos y físicos (incluyendo aquellos relacionados con la radiación y las alergias), condiciones extraordinarias o agentes que podrían ser parte de los procedimientos experimentales, manejo de los materiales de desecho, higiene personal y otras consideraciones (Ej. se tomar las precauciones durante el embarazo, enfermedad o inmunodeficiencia del personal), que son apropiadas para los peligros impuestos en el centro de trabajo?",not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2317,2322,T10,"Residuos, material contaminado y cortopunzantes",L3,P2,"En relación con el control «El personal es entrenado acerca de las zoonosis, seguridad química, peligros microbiológicos y físicos (incluyendo aquellos relacionados con la radiación y las alergias), condiciones extraordinarias o agentes que…», analizar el punto de fallo del circuito de residuos o material contaminado: segregación incorrecta, recipiente inadecuado, sobrellenado, manipulación insegura, almacenamiento o retirada deficientes, señalización insuficiente o formación incompleta.","Corregir el circuito de residuos o material contaminado para adecuar el personal para que sea entrenado acerca de las zoonosis, seguridad química, peligros microbiológicos y físicos (incluyendo aquellos relacionados con la radiación y las alergias), condiciones extraordinarias o agentes que podrían ser parte de los….","Definir segregación, tipo y ubicación de recipientes, límites de llenado, cierre, identificación, transporte interno, almacenamiento temporal, retirada, respuesta ante derrames y responsabilidades; contemplar cortopunzantes cuando sean aplicables.","Inspeccionar puntos de generación y almacenamiento, revisar segregación, estado, llenado y cierre de recipientes y trazabilidad de retirada; analizar incidentes asociados al circuito.","En relación con el control «El personal es entrenado acerca de las zoonosis, seguridad química, peligros microbiológicos y físicos (incluyendo aquellos relacionados con la radiación y las alergias), condiciones extraordinarias o agentes que…», analizar el punto de fallo del circuito de residuos o material contaminado: segregación incorrecta, recipiente inadecuado, sobrellenado, manipulación insegura, almacenamiento o retirada deficientes, señalización insuficiente o formación incompleta. Corregir el circuito de residuos o material contaminado para adecuar el personal para que sea entrenado acerca de las zoonosis, seguridad química, peligros microbiológicos y físicos (incluyendo aquellos relacionados con la radiación y las alergias), condiciones extraordinarias o agentes que podrían ser parte de los…. Definir segregación, tipo y ubicación de recipientes, límites de llenado, cierre, identificación, transporte interno, almacenamiento temporal, retirada, respuesta ante derrames y responsabilidades; contemplar cortopunzantes cuando sean aplicables. Inspeccionar puntos de generación y almacenamiento, revisar segregación, estado, llenado y cierre de recipientes y trazabilidad de retirada; analizar incidentes asociados al circuito.",MEDIUM,ítem largo o multicomponente,APPROVED_ES,Expert review,Aprobado tras revisión experta de la capa preventiva v0.3. | Aprobado tras revisión experta completa de la capa española.,,NOT_STARTED,deterministic_expert_template_v0.2,0.5,"ERBioR expert preventive-action layer v0.5; new expert development, not verbatim source-questionnaire content"
SEC-RESEARCH-LABS-F2015-073,sec_research_labs,Laboratorios — Investigación,sector_specific_questionnaire,Laboratorios,Investigación,ENTRENAMIENTO Y EXPERIENCIA DEL PERSONAL,73,¿Los animales son manipulados por trabajadores con experiencia en experimentación animal?,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2323,2324,T03,"Formación, información e instrucciones",L4,P2,"En relación con el control «Los animales son manipulados por trabajadores con experiencia en experimentación animal», analizar la brecha de competencia o comunicación: colectivos no cubiertos, contenidos inespecíficos, formación desactualizada, instrucciones no accesibles, comprensión insuficiente o falta de aplicación práctica.","Planificar e implantar la actuación de información, formación o instrucción necesaria para adecuar los animales para que sean manipulados por trabajadores con experiencia en experimentación animal.","Adaptar los contenidos al puesto y a las exposiciones reales; incluir medidas ordinarias y actuación ante incidencias; definir actualización, evidencias de impartición y mecanismos de consulta; reforzar entrenamiento práctico cuando la tarea lo requiera.","Verificar cobertura y comprensión mediante registros, entrevistas, observación de tareas y, cuando proceda, evaluación práctica; revisar incidentes o desviaciones para detectar necesidades de refuerzo.","En relación con el control «Los animales son manipulados por trabajadores con experiencia en experimentación animal», analizar la brecha de competencia o comunicación: colectivos no cubiertos, contenidos inespecíficos, formación desactualizada, instrucciones no accesibles, comprensión insuficiente o falta de aplicación práctica. Planificar e implantar la actuación de información, formación o instrucción necesaria para adecuar los animales para que sean manipulados por trabajadores con experiencia en experimentación animal. Adaptar los contenidos al puesto y a las exposiciones reales; incluir medidas ordinarias y actuación ante incidencias; definir actualización, evidencias de impartición y mecanismos de consulta; reforzar entrenamiento práctico cuando la tarea lo requiera. Verificar cobertura y comprensión mediante registros, entrevistas, observación de tareas y, cuando proceda, evaluación práctica; revisar incidentes o desviaciones para detectar necesidades de refuerzo.",STANDARD,revisión experta ordinaria,APPROVED_ES,Expert review,Aprobado tras revisión experta completa de la capa española.,,NOT_STARTED,deterministic_expert_template_v0.2,0.5,"ERBioR expert preventive-action layer v0.5; new expert development, not verbatim source-questionnaire content"
SEC-BIOTECH-LABS-F2015-001,sec_biotech_labs,Laboratorios — Biotecnológicos,sector_specific_questionnaire,Laboratorios,Biotecnológicos,CONDICIONES GENERALES,1,¿En las zonas de contención el acceso está limitado al personal designado?,not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2342,2342,T15,"Bioseguridad, accesos y entradas/salidas",L3,P2,"En relación con el control «En las zonas de contención el acceso está limitado al personal designado», analizar por qué el control de accesos o los circuitos de entrada/salida no evitan de forma suficiente exposiciones o contaminación cruzada: criterios no definidos, barreras insuficientes, autorización no controlada o incumplimientos no detectados.",Establecer o reforzar el control de accesos y circuitos para asegurar el cumplimiento efectivo del control descrito en el ítem («En las zonas de contención el acceso está limitado al personal designado»).,"Definir quién puede acceder, bajo qué condiciones, cómo se autoriza o identifica la entrada, circuitos limpio-sucio o de entrada/salida, reglas para visitantes y medidas de descontaminación cuando sean necesarias.","Observar accesos y circuitos, revisar autorizaciones y cumplimiento por personal o visitantes, y comprobar que las barreras y medidas de entrada y salida se mantienen operativas.","En relación con el control «En las zonas de contención el acceso está limitado al personal designado», analizar por qué el control de accesos o los circuitos de entrada/salida no evitan de forma suficiente exposiciones o contaminación cruzada: criterios no definidos, barreras insuficientes, autorización no controlada o incumplimientos no detectados. Establecer o reforzar el control de accesos y circuitos para asegurar el cumplimiento efectivo del control descrito en el ítem («En las zonas de contención el acceso está limitado al personal designado»). Definir quién puede acceder, bajo qué condiciones, cómo se autoriza o identifica la entrada, circuitos limpio-sucio o de entrada/salida, reglas para visitantes y medidas de descontaminación cuando sean necesarias. Observar accesos y circuitos, revisar autorizaciones y cumplimiento por personal o visitantes, y comprobar que las barreras y medidas de entrada y salida se mantienen operativas.",STANDARD,revisión experta ordinaria,APPROVED_ES,Expert review,Aprobado tras revisión experta completa de la capa española.,,NOT_STARTED,deterministic_expert_template_v0.2,0.5,"ERBioR expert preventive-action layer v0.5; new expert development, not verbatim source-questionnaire content"
SEC-BIOTECH-LABS-F2015-002,sec_biotech_labs,Laboratorios — Biotecnológicos,sector_specific_questionnaire,Laboratorios,Biotecnológicos,CONDICIONES GENERALES,2,"¿El diseño del área de trabajo permite, en caso que sea necesario, ser precintada para su desinfección?",not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2343,2344,T22,Control específico del proceso/sector,L3,P2,"En relación con el control «El diseño del área de trabajo permite, en caso que sea necesario, ser precintada para su desinfección», analizar el punto concreto del proceso sectorial al que se refiere el ítem y determinar por qué el control no se aplica o no resulta eficaz: diseño del proceso, equipos, secuencia operativa, mantenimiento, recursos, instrucciones o supervisión.","Definir e implantar la medida técnica u organizativa necesaria para asegurar el cumplimiento efectivo del control descrito en el ítem («El diseño del área de trabajo permite, en caso que sea necesario, ser precintada para su desinfección»). La especificación final debe ajustarse a las condiciones reales del puesto y no inferirse automáticamente cuando falten datos técnicos esenciales.","Definir la solución técnica u organizativa atendiendo al proceso concreto, agente o material implicado, vía de exposición y condiciones de operación; cuando el ítem no permita una única solución, mantener explícitamente la necesidad de valoración profesional.","Comprobar en condiciones reales que el control implantado reduce o evita la exposición prevista, mediante observación, registros, indicadores de proceso y, cuando proceda, verificaciones técnicas.","En relación con el control «El diseño del área de trabajo permite, en caso que sea necesario, ser precintada para su desinfección», analizar el punto concreto del proceso sectorial al que se refiere el ítem y determinar por qué el control no se aplica o no resulta eficaz: diseño del proceso, equipos, secuencia operativa, mantenimiento, recursos, instrucciones o supervisión. Definir e implantar la medida técnica u organizativa necesaria para asegurar el cumplimiento efectivo del control descrito en el ítem («El diseño del área de trabajo permite, en caso que sea necesario, ser precintada para su desinfección»). La especificación final debe ajustarse a las condiciones reales del puesto y no inferirse automáticamente cuando falten datos técnicos esenciales. Definir la solución técnica u organizativa atendiendo al proceso concreto, agente o material implicado, vía de exposición y condiciones de operación; cuando el ítem no permita una única solución, mantener explícitamente la necesidad de valoración profesional. Comprobar en condiciones reales que el control implantado reduce o evita la exposición prevista, mediante observación, registros, indicadores de proceso y, cuando proceda, verificaciones técnicas.",STANDARD,revisión experta ordinaria,APPROVED_ES,Expert review,Aprobado tras revisión experta completa de la capa española.,,NOT_STARTED,deterministic_expert_template_v0.2,0.5,"ERBioR expert preventive-action layer v0.5; new expert development, not verbatim source-questionnaire content"
SEC-BIOTECH-LABS-F2015-003,sec_biotech_labs,Laboratorios — Biotecnológicos,sector_specific_questionnaire,Laboratorios,Biotecnológicos,CONDICIONES GENERALES,3,"¿Los laboratorios se encuentran en edificios o zonas separadas, de tal forma que está restringido el acceso?",not_validated_insufficient_sector_sample,"Aguilar Elena doctoral thesis (2015), Annex 1, sector-specific questionnaires",2345,2346,T22,Control específico del proceso/sector,L3,P2,"En relación con el control «Los laboratorios se encuentran en edificios o zonas separadas, de tal forma que está restringido el acceso», analizar el punto concreto del proceso sectorial al que se refiere el ítem y determinar por qué el control no se aplica o no resulta eficaz: diseño del proceso, equipos, secuencia operativa, mantenimiento, recursos, instrucciones o supervisión.","Definir e implantar la medida técnica u organizativa necesaria para asegurar el cumplimiento efectivo del control descrito en el ítem («Los laboratorios se encuentran en edificios o zonas separadas, de tal forma que está restringido el acceso»). La especificación final debe ajustarse a las condiciones reales del puesto y no inferirse automáticamente cuando falten datos técnicos esenciales.","Definir la solución técnica u organizativa atendiendo al proceso concreto, agente o material implicado, vía de exposición y condiciones de operación; cuando el ítem no permita una única solución, mantener explícitamente la necesidad de valoración profesional.","Comprobar en condiciones reales que el control implantado reduce o evita la exposición prevista, mediante observación, registros, indicadores de proceso y, cuando proceda, verificaciones técnicas.","En relación con el control «Los laboratorios se encuentran en edificios o zonas separadas, de tal forma que está restringido el acceso», analizar el punto concreto del proceso sectorial al que se refiere el ítem y determinar por qué el control no se aplica o no resulta eficaz: diseño del proceso, equipos, secuencia operativa, mantenimiento, recursos, instrucciones o supervisión. Definir e implantar la medida técnica u organizativa necesaria para asegurar el cumplimiento efectivo del control descrito en el ítem («Los laboratorios se encuentran en edificios o zonas separadas, de tal forma que está restringido el acceso»). La especificación final debe ajustarse a las condiciones reales del puesto y no inferirse automáticamente cuando falten datos técnicos esenciales. Definir la solución técnica u organizativa atendiendo al proceso concreto, agente o material implicado, vía de exposición y condiciones de operación; cuando el ítem no permita una única solución, mantener explícitamente la necesidad de valoración profesional. Comprobar en condiciones reales que el control implantado reduce o evita la exposición prevista, mediante observación, registros, indicadores de proceso y, cuando proceda, verificaciones técnicas.",STANDARD,revisión experta ordinaria,APPROVED_ES,Expert review,Aprobado tras revisión experta completa de la capa española.,,NOT_STARTED,deterministic_expert_template_v0.2,0.5,"ERBioR expert preventive-action layer v0.5; new expert development, not verbatim source-questionnaire content"
